User_ID,Distance_To_Store_Meters,Is_Within_Geofence,Push_Notifications_Count,Days_Since_Last_Visit,Offer_Discount_Pct,Historical_Spend_USD,Conversion_Outcome
USR_008202,193,1,4,5,25,133.09,1
USR_008203,62,1,1,41,20,180.09,1
USR_008204,1292,0,1,34,20,108.5,0
USR_008205,543,0,2,1,10,99.45,1
USR_008206,509,0,3,5,30,146.36,1
USR_008207,613,0,2,5,15,125.37,0
USR_008208,471,0,2,3,10,126.14,0
USR_008209,293,0,4,8,20,165.66,1
USR_008210,299,0,2,19,25,141.28,0
USR_008211,574,0,2,1,30,110.27,1
USR_008212,599,0,2,15,15,97.07,0
USR_008213,114,1,3,4,15,162.63,1
USR_008214,221,0,4,14,15,88.01,0
USR_008215,262,0,4,16,10,140.38,1
USR_008216,481,0,4,18,15,133.12,0
USR_008217,131,1,2,27,15,109.79,1
USR_008218,119,1,1,32,25,37.52,1
USR_008219,76,1,4,19,25,181.13,1
USR_008220,167,1,3,9,10,26.1,1
USR_008221,191,1,2,0,10,15.42,1
USR_008222,688,0,3,38,10,150.63,1
USR_008223,444,0,1,12,15,154.49,1
USR_008224,481,0,3,10,10,82.58,0
USR_008225,103,1,2,3,20,187.63,1
USR_008226,211,0,2,16,20,71.42,1
USR_008227,407,0,2,73,25,161.7,0
USR_008228,276,0,2,5,25,162.52,1
USR_008229,359,0,1,22,10,144.26,1
USR_008230,77,1,3,4,15,184.72,1
USR_008231,268,0,3,9,10,85.24,1
USR_008232,422,0,3,3,20,98.9,1
USR_008233,106,1,4,10,20,99.17,1
USR_008234,46,1,5,8,10,178.04,1
USR_008235,102,1,4,0,10,125.11,1
USR_008236,569,0,4,6,15,91.72,0
USR_008237,88,1,3,0,10,58.57,1
USR_008238,253,0,2,8,15,41.99,0
USR_008239,44,1,3,54,10,179.19,1
USR_008240,119,1,4,4,25,144.8,1
USR_008241,289,0,1,10,15,191.14,1
USR_008242,248,0,1,1,15,133.76,1
USR_008243,510,0,1,2,15,116.07,0
USR_008244,334,0,2,6,15,140.57,1
USR_008245,106,1,2,9,15,206.17,1
USR_008246,208,0,4,16,10,92.43,1
USR_008247,177,1,3,8,15,131.35,1
USR_008248,25,1,6,0,20,69.25,1
USR_008249,700,0,4,4,15,35.76,0
USR_008250,257,0,2,0,10,139.14,0
USR_008251,292,0,1,35,15,141.99,1
USR_008252,398,0,3,0,15,123.55,0
USR_008253,402,0,1,0,15,103.62,1
USR_008254,432,0,6,4,30,162.19,1
USR_008255,185,1,4,14,10,113.64,1
USR_008256,168,1,5,6,20,139.77,1
USR_008257,523,0,2,0,10,200.1,0
USR_008258,711,0,2,25,20,151.63,0
USR_008259,44,1,4,16,10,168.8,1
USR_008260,510,0,4,7,25,135.41,1
USR_008261,209,0,3,15,10,30.28,0
USR_008262,236,0,2,4,15,166.71,1
USR_008263,13,1,3,10,15,152.86,1
USR_008264,252,0,2,29,20,123.44,1
USR_008265,157,1,2,1,10,74.14,1
USR_008266,21,1,3,26,10,163.87,1
USR_008267,558,0,4,21,20,122.51,0
USR_008268,290,0,1,41,15,108.47,1
USR_008269,322,0,4,10,10,120.54,0
USR_008270,555,0,2,4,15,66.81,0
USR_008271,407,0,5,6,15,138.26,1
USR_008272,74,1,2,14,15,108.32,1
USR_008273,473,0,3,2,10,130.89,1
USR_008274,56,1,1,6,15,79.73,1
USR_008275,385,0,2,18,20,199.9,0
USR_008276,811,0,2,11,10,126.82,0
USR_008277,387,0,1,0,20,103.0,1
USR_008278,191,1,2,9,10,54.53,1
USR_008279,793,0,3,10,15,130.1,0
USR_008280,289,0,2,16,15,116.02,1
USR_008281,109,1,1,0,20,204.73,1
USR_008282,147,1,3,7,10,101.98,1
USR_008283,142,1,4,30,10,140.64,1
USR_008284,916,0,3,0,25,98.04,1
USR_008285,383,0,2,15,20,98.58,0
USR_008286,392,0,3,3,15,182.19,1
USR_008287,348,0,4,6,15,113.81,1
USR_008288,305,0,2,30,20,94.49,1
USR_008289,169,1,3,6,15,114.71,1
USR_008290,87,1,4,11,15,64.49,1
USR_008291,326,0,3,1,15,93.17,1
USR_008292,777,0,1,5,15,176.42,0
USR_008293,314,0,6,2,30,107.67,1
USR_008294,594,0,3,11,20,185.4,1
USR_008295,42,1,2,8,20,134.35,1
USR_008296,315,0,2,4,15,192.24,1
USR_008297,160,1,3,90,30,124.06,0
USR_008298,104,1,4,2,15,195.84,1
USR_008299,670,0,4,24,10,98.88,1
USR_008300,178,1,2,0,25,209.69,1
USR_008301,382,0,3,26,15,154.6,0
USR_008302,230,0,3,9,10,84.43,1
USR_008303,74,1,6,24,10,10.0,1
USR_008304,421,0,1,19,30,118.87,0
USR_008305,189,1,5,11,20,92.63,1
USR_008306,465,0,2,6,15,191.86,1
USR_008307,120,1,2,15,15,152.43,1
USR_008308,163,1,4,25,10,106.29,1
USR_008309,372,0,2,9,20,117.63,1
USR_008310,128,1,4,7,15,130.46,1
USR_008311,416,0,3,2,30,184.57,1
USR_008312,33,1,2,31,10,135.89,1
USR_008313,88,1,2,4,10,123.02,1
USR_008314,265,0,6,1,15,118.36,0
USR_008315,393,0,2,0,20,167.03,0
USR_008316,275,0,1,19,20,115.2,0
USR_008317,361,0,4,15,10,159.84,1
USR_008318,180,1,1,1,15,115.35,1
USR_008319,30,1,3,10,10,102.43,1
USR_008320,199,1,2,2,15,160.56,0
USR_008321,203,0,2,6,10,94.22,1
USR_008322,560,0,3,21,30,118.16,1
USR_008323,410,0,2,3,25,173.68,0
USR_008324,95,1,1,0,10,141.23,1
USR_008325,20,1,3,3,15,189.1,1
USR_008326,229,0,2,7,30,94.46,1
USR_008327,160,1,3,3,15,146.77,1
USR_008328,739,0,3,17,15,206.83,0
USR_008329,572,0,2,21,15,132.3,0
USR_008330,74,1,1,3,15,147.76,1
USR_008331,401,0,1,4,15,183.31,1
USR_008332,358,0,4,11,10,176.72,1
USR_008333,348,0,3,19,10,189.81,1
USR_008334,1222,0,3,44,20,88.78,0
USR_008335,235,0,3,5,30,134.27,1
USR_008336,436,0,2,33,15,149.37,0
USR_008337,479,0,3,2,25,114.5,1
USR_008338,327,0,3,0,25,75.47,1
USR_008339,732,0,3,22,15,101.65,0
USR_008340,293,0,3,9,15,10.0,1
USR_008341,462,0,4,1,20,142.18,0
USR_008342,142,1,3,1,30,40.7,1
USR_008343,87,1,3,0,25,94.02,1
USR_008344,370,0,2,5,15,168.02,0
USR_008345,244,0,3,18,15,110.74,1
USR_008346,255,0,1,15,20,137.41,1
USR_008347,195,1,4,90,15,217.45,1
USR_008348,455,0,2,12,25,120.9,0
USR_008349,289,0,3,1,15,143.89,1
USR_008350,991,0,1,53,10,165.52,0
USR_008351,282,0,3,16,10,96.2,1
USR_008352,338,0,2,6,20,65.49,0
USR_008353,494,0,5,3,10,162.79,0
USR_008354,368,0,3,3,30,151.83,1
USR_008355,91,1,2,43,15,101.12,1
USR_008356,217,0,2,7,25,81.52,0
USR_008357,134,1,2,9,20,165.19,0
USR_008358,355,0,2,25,20,136.42,1
USR_008359,309,0,4,46,20,106.38,0
USR_008360,473,0,6,0,15,169.25,0
USR_008361,519,0,3,64,15,100.84,0
USR_008362,134,1,3,1,15,29.33,1
USR_008363,511,0,5,25,15,99.01,1
USR_008364,566,0,3,42,15,93.51,0
USR_008365,110,1,2,11,15,102.77,1
USR_008366,339,0,2,11,15,99.63,1
USR_008367,638,0,2,15,20,20.35,1
USR_008368,214,0,3,6,25,159.47,1
USR_008369,256,0,1,2,20,88.54,1
USR_008370,337,0,1,0,15,32.52,1
USR_008371,285,0,3,29,15,147.44,0
USR_008372,299,0,4,11,10,10.0,1
USR_008373,404,0,5,16,25,94.72,1
USR_008374,415,0,3,5,10,191.21,1
USR_008375,249,0,3,23,15,43.57,1
USR_008376,782,0,2,6,10,176.54,0
USR_008377,133,1,3,0,20,103.96,0
USR_008378,464,0,3,5,15,129.76,1
USR_008379,22,1,6,26,15,161.77,1
USR_008380,270,0,1,29,15,71.91,1
USR_008381,16,1,3,38,10,70.59,1
USR_008382,284,0,4,9,20,70.46,1
USR_008383,365,0,6,43,10,87.09,0
USR_008384,199,1,3,9,20,108.21,1
USR_008385,264,0,3,2,25,41.15,1
USR_008386,437,0,3,9,10,130.63,1
USR_008387,5,1,2,28,15,154.18,1
USR_008388,173,1,2,21,10,77.78,1
USR_008389,651,0,2,7,30,72.69,1
USR_008390,89,1,4,3,15,100.52,1
USR_008391,147,1,2,12,10,133.59,1
USR_008392,32,1,2,37,20,109.21,1
USR_008393,174,1,3,2,15,205.76,1
USR_008394,239,0,2,24,25,154.78,1
USR_008395,1193,0,2,2,20,127.01,1
USR_008396,348,0,6,35,30,83.11,1
USR_008397,181,1,3,16,10,111.0,1
USR_008398,57,1,3,1,10,112.54,1
USR_008399,149,1,3,3,30,234.18,1
USR_008400,123,1,4,36,30,102.32,1
USR_008401,25,1,6,9,15,183.53,1
USR_008402,86,1,3,8,15,73.99,1
USR_008403,186,1,2,0,15,138.27,1
USR_008404,209,0,3,1,20,170.98,1
USR_008405,432,0,2,16,20,142.99,1
USR_008406,671,0,3,21,10,138.66,0
USR_008407,206,0,4,28,15,121.21,0
USR_008408,475,0,1,9,10,127.18,1
USR_008409,181,1,3,5,10,110.64,1
USR_008410,114,1,2,13,10,78.1,0
USR_008411,416,0,3,13,10,145.67,1
USR_008412,179,1,1,0,10,136.95,1
USR_008413,128,1,2,39,15,140.84,0
USR_008414,109,1,2,14,10,60.88,1
USR_008415,49,1,2,0,25,98.8,1
USR_008416,263,0,1,44,20,114.55,1
USR_008417,155,1,4,42,20,133.63,1
USR_008418,487,0,2,40,20,50.39,0
USR_008419,791,0,4,30,20,33.08,0
USR_008420,108,1,4,2,10,163.96,1
USR_008421,69,1,3,52,10,103.24,1
USR_008422,685,0,4,20,30,177.0,1
USR_008423,284,0,2,14,15,130.47,1
USR_008424,276,0,2,40,10,150.57,1
USR_008425,326,0,2,6,10,121.23,1
USR_008426,547,0,4,37,25,136.62,0
USR_008427,545,0,2,13,10,167.53,1
USR_008428,403,0,3,12,15,75.34,0
USR_008429,88,1,2,14,20,60.76,1
USR_008430,38,1,2,19,30,120.51,1
USR_008431,89,1,2,8,10,54.35,1
USR_008432,54,1,3,55,15,44.95,1
USR_008433,437,0,1,1,30,83.04,1
USR_008434,146,1,2,34,10,162.66,1
USR_008435,396,0,2,14,10,139.05,0
USR_008436,253,0,2,33,10,224.91,1
USR_008437,144,1,3,6,15,151.87,1
USR_008438,110,1,1,24,15,185.61,1
USR_008439,135,1,3,13,20,112.14,1
USR_008440,70,1,6,24,15,113.23,1
USR_008441,805,0,2,5,15,198.96,1
USR_008442,231,0,3,34,15,105.05,1
USR_008443,253,0,4,36,30,134.4,0
USR_008444,248,0,2,9,15,193.33,0
USR_008445,429,0,5,7,10,135.17,0
USR_008446,124,1,3,11,15,179.12,1
USR_008447,567,0,3,3,20,32.5,0
USR_008448,193,1,1,9,20,74.67,1
USR_008449,187,1,2,31,20,158.57,1
USR_008450,628,0,4,6,30,94.64,0
USR_008451,122,1,4,18,15,131.24,1
USR_008452,340,0,3,13,10,112.09,1
USR_008453,246,0,1,4,30,89.59,1
USR_008454,143,1,5,10,15,40.73,0
USR_008455,381,0,2,26,10,139.29,1
USR_008456,82,1,5,11,15,90.07,0
USR_008457,142,1,3,16,15,170.96,1
USR_008458,270,0,1,20,15,167.21,0
USR_008459,726,0,3,0,30,102.83,1
USR_008460,682,0,3,0,15,140.31,1
USR_008461,344,0,2,1,10,105.86,1
USR_008462,197,1,4,2,30,94.78,1
USR_008463,28,1,3,23,10,122.51,1
USR_008464,478,0,3,8,20,144.41,1
USR_008465,527,0,2,2,10,159.24,0
USR_008466,340,0,5,10,25,83.96,1
USR_008467,204,0,4,20,30,70.18,1
USR_008468,449,0,1,2,10,104.14,1
USR_008469,241,0,5,5,10,82.74,1
USR_008470,219,0,3,3,30,74.56,1
USR_008471,54,1,6,14,20,110.36,1
USR_008472,432,0,3,2,10,80.81,0
USR_008473,277,0,3,21,10,119.46,0
USR_008474,679,0,5,3,15,138.98,1
USR_008475,152,1,1,0,25,100.17,1
USR_008476,115,1,3,33,10,133.21,1
USR_008477,523,0,2,5,20,130.39,0
USR_008478,603,0,2,9,10,168.18,0
USR_008479,253,0,2,1,15,119.84,1
USR_008480,463,0,5,9,20,70.67,0
USR_008481,193,1,4,3,10,82.13,1
USR_008482,201,0,2,25,10,197.6,1
USR_008483,342,0,2,17,20,66.25,1
USR_008484,199,1,2,15,10,72.05,1
USR_008485,305,0,3,21,20,10.0,0
USR_008486,272,0,3,4,20,181.93,1
USR_008487,91,1,2,8,15,121.63,1
USR_008488,303,0,4,1,10,59.98,1
USR_008489,94,1,2,0,15,10.0,1
USR_008490,437,0,4,5,20,108.27,1
USR_008491,530,0,1,24,25,107.27,1
USR_008492,221,0,2,12,20,193.6,1
USR_008493,730,0,6,7,20,120.21,1
USR_008494,596,0,5,47,10,78.93,0
USR_008495,307,0,2,8,10,133.26,0
USR_008496,203,0,3,8,25,81.8,1
USR_008497,498,0,4,68,20,65.12,0
USR_008498,739,0,6,1,15,90.44,0
USR_008499,325,0,2,4,30,46.43,1
USR_008500,168,1,3,8,25,188.33,1
USR_008501,407,0,2,11,20,142.71,1
USR_008502,251,0,3,2,15,116.72,0
USR_008503,110,1,5,5,15,123.85,1
USR_008504,181,1,3,3,30,104.31,1
USR_008505,528,0,5,26,15,139.3,0
USR_008506,230,0,2,25,25,166.62,1
USR_008507,162,1,4,3,30,123.23,1
USR_008508,616,0,2,7,15,179.15,0
USR_008509,517,0,1,14,20,126.76,1
USR_008510,187,1,2,0,10,111.45,1
USR_008511,848,0,5,30,20,183.5,0
USR_008512,239,0,5,10,10,74.89,0
USR_008513,327,0,4,3,20,104.62,1
USR_008514,269,0,4,7,10,92.81,0
USR_008515,126,1,1,32,15,139.63,1
USR_008516,224,0,1,0,15,116.42,1
USR_008517,248,0,1,2,15,183.31,1
USR_008518,40,1,2,2,20,165.09,1
USR_008519,315,0,3,0,20,118.21,1
USR_008520,473,0,1,3,20,188.98,1
USR_008521,95,1,3,23,20,98.64,1
USR_008522,415,0,3,10,30,81.9,1
USR_008523,547,0,3,13,15,138.65,1
USR_008524,227,0,2,2,15,108.1,1
USR_008525,838,0,2,4,10,137.58,0
USR_008526,309,0,2,34,15,196.35,1
USR_008527,38,1,2,3,10,91.78,1
USR_008528,79,1,1,33,15,98.97,1
USR_008529,320,0,3,15,10,74.72,0
USR_008530,400,0,3,9,20,131.14,1
USR_008531,265,0,2,2,25,220.58,1
USR_008532,306,0,4,15,15,61.56,0
USR_008533,271,0,2,30,25,147.48,0
USR_008534,149,1,1,2,10,110.73,0
USR_008535,272,0,1,0,20,112.76,1
USR_008536,59,1,2,18,10,81.97,1
USR_008537,195,1,2,12,10,172.63,0
USR_008538,381,0,3,9,15,203.03,0
USR_008539,119,1,2,8,10,127.07,1
USR_008540,209,0,3,9,10,156.27,1
USR_008541,286,0,3,6,20,108.18,1
USR_008542,806,0,1,1,10,109.55,0
USR_008543,515,0,3,20,30,100.53,1
USR_008544,56,1,2,8,20,185.22,1
USR_008545,936,0,5,24,15,155.33,0
USR_008546,645,0,2,56,20,66.98,0
USR_008547,300,0,1,2,20,128.93,1
USR_008548,457,0,1,22,15,126.0,0
USR_008549,135,1,3,53,20,81.0,1
USR_008550,249,0,2,18,30,139.95,0
USR_008551,128,1,3,3,25,110.89,1
USR_008552,397,0,3,31,30,109.26,0
USR_008553,1128,0,2,22,25,149.77,0
USR_008554,186,1,4,8,20,104.5,1
USR_008555,228,0,1,11,15,93.73,0
USR_008556,255,0,1,17,15,168.14,1
USR_008557,195,1,3,1,20,186.62,1
USR_008558,381,0,5,36,30,164.41,0
USR_008559,542,0,3,61,10,142.2,1
USR_008560,161,1,2,5,25,113.0,1
USR_008561,253,0,4,17,25,187.01,1
USR_008562,418,0,3,7,10,127.6,1
USR_008563,118,1,2,0,20,85.83,1
USR_008564,85,1,1,44,30,77.09,1
USR_008565,158,1,5,2,25,133.96,0
USR_008566,433,0,2,1,10,151.83,1
USR_008567,112,1,4,25,30,99.21,1
USR_008568,167,1,3,0,10,144.37,1
USR_008569,255,0,4,16,10,83.94,0
USR_008570,288,0,3,37,10,74.97,0
USR_008571,229,0,2,7,15,97.24,0
USR_008572,259,0,3,0,25,146.2,1
USR_008573,64,1,3,3,10,65.3,0
USR_008574,153,1,3,41,15,172.85,1
USR_008575,456,0,1,8,10,63.44,1
USR_008576,142,1,4,10,10,207.24,1
USR_008577,294,0,3,2,30,157.03,1
USR_008578,273,0,4,35,20,65.08,1
USR_008579,424,0,3,10,20,167.62,1
USR_008580,468,0,6,10,10,155.99,0
USR_008581,559,0,2,12,10,94.76,1
USR_008582,677,0,2,20,25,155.31,0
USR_008583,114,1,6,3,30,191.54,1
USR_008584,30,1,2,39,10,67.28,1
USR_008585,187,1,2,2,15,136.82,1
USR_008586,106,1,5,3,15,58.64,1
USR_008587,128,1,1,0,20,193.56,1
USR_008588,370,0,3,0,15,28.59,1
USR_008589,537,0,2,7,20,68.16,0
USR_008590,300,0,3,2,10,90.65,0
USR_008591,148,1,3,3,25,192.46,1
USR_008592,311,0,2,61,10,147.64,1
USR_008593,434,0,4,37,15,93.47,1
USR_008594,65,1,2,5,15,139.86,0
USR_008595,198,1,1,5,10,129.33,1
USR_008596,212,0,3,4,25,132.48,1
USR_008597,224,0,4,29,10,77.42,1
USR_008598,120,1,5,1,30,69.88,1
USR_008599,316,0,5,12,30,198.62,1
USR_008600,338,0,3,2,25,189.38,1
USR_008601,111,1,3,19,30,73.86,1
USR_008602,627,0,2,13,20,120.85,0
USR_008603,87,1,2,6,15,186.03,1
USR_008604,143,1,3,1,20,186.08,1
USR_008605,79,1,6,20,10,152.61,1
USR_008606,68,1,3,1,20,217.82,1
USR_008607,278,0,4,4,10,161.14,1
USR_008608,143,1,1,4,25,233.24,0
USR_008609,470,0,1,12,25,127.7,1
USR_008610,121,1,4,10,10,108.24,1
USR_008611,144,1,2,4,20,100.23,1
USR_008612,427,0,2,7,20,83.27,1
USR_008613,96,1,3,8,15,78.48,1
USR_008614,173,1,4,11,10,28.93,1
USR_008615,620,0,2,31,10,219.11,0
USR_008616,13,1,4,2,20,95.79,1
USR_008617,65,1,1,11,15,192.03,1
USR_008618,695,0,5,0,10,106.8,0
USR_008619,343,0,4,16,15,104.84,0
USR_008620,315,0,3,14,25,88.59,1
USR_008621,65,1,1,16,25,83.73,1
USR_008622,270,0,3,9,20,70.8,0
USR_008623,113,1,4,2,20,135.25,1
USR_008624,479,0,4,8,20,107.67,1
USR_008625,494,0,1,0,10,226.06,1
USR_008626,156,1,2,6,10,112.59,1
USR_008627,362,0,2,25,15,83.33,1
USR_008628,327,0,2,5,15,167.77,1
USR_008629,227,0,2,12,10,113.56,1
USR_008630,117,1,3,4,20,167.44,1
USR_008631,173,1,4,2,20,109.83,1
USR_008632,465,0,6,10,10,122.97,0
USR_008633,626,0,3,0,15,43.85,1
USR_008634,187,1,3,32,10,91.28,1
USR_008635,671,0,2,21,10,115.76,0
USR_008636,343,0,2,86,15,106.79,0
USR_008637,233,0,4,69,15,133.66,0
USR_008638,212,0,4,18,15,121.98,1
USR_008639,124,1,2,20,15,130.13,1
USR_008640,381,0,3,10,20,145.28,0
USR_008641,749,0,2,3,15,106.79,0
USR_008642,225,0,4,23,15,109.57,1
USR_008643,104,1,2,4,15,75.02,1
USR_008644,427,0,2,14,10,197.66,1
USR_008645,179,1,2,18,20,16.87,1
USR_008646,122,1,6,11,10,179.95,1
USR_008647,62,1,3,15,10,111.72,1
USR_008648,372,0,5,4,20,210.62,1
USR_008649,559,0,4,20,10,190.19,0
USR_008650,82,1,4,40,15,200.99,1
USR_008651,195,1,3,9,20,73.69,1
USR_008652,210,0,3,1,30,70.24,1
USR_008653,130,1,1,13,15,154.23,1
USR_008654,658,0,1,5,15,108.27,1
USR_008655,59,1,2,7,15,154.28,1
USR_008656,346,0,5,2,10,124.29,0
USR_008657,396,0,2,13,15,83.87,0
USR_008658,129,1,3,21,25,157.41,1
USR_008659,103,1,1,20,10,84.25,1
USR_008660,149,1,6,71,15,126.03,1
USR_008661,38,1,4,3,20,59.83,1
USR_008662,160,1,5,34,15,131.43,1
USR_008663,179,1,6,18,20,190.76,1
USR_008664,854,0,2,17,20,37.81,0
USR_008665,46,1,3,16,15,147.28,1
USR_008666,224,0,4,10,20,86.74,1
USR_008667,435,0,1,6,25,168.38,0
USR_008668,764,0,4,40,20,117.32,0
USR_008669,53,1,3,2,15,167.74,1
USR_008670,838,0,4,2,20,85.9,0
USR_008671,194,1,5,0,20,122.06,1
USR_008672,196,1,1,18,15,101.29,1
USR_008673,84,1,2,31,25,132.92,1
USR_008674,263,0,1,2,30,133.51,1
USR_008675,841,0,3,0,20,209.74,1
USR_008676,260,0,2,3,25,168.87,1
USR_008677,118,1,1,30,20,131.17,1
USR_008678,141,1,1,0,15,189.76,1
USR_008679,147,1,1,1,15,139.36,1
USR_008680,693,0,1,0,15,177.33,1
USR_008681,799,0,2,40,30,139.66,0
USR_008682,59,1,3,2,20,94.31,1
USR_008683,90,1,4,32,15,157.71,1
USR_008684,101,1,1,8,10,106.06,1
USR_008685,155,1,3,7,20,57.72,1
USR_008686,904,0,4,7,15,92.14,0
USR_008687,829,0,3,7,30,78.74,1
USR_008688,248,0,1,5,15,94.4,1
USR_008689,172,1,5,23,20,192.63,1
USR_008690,27,1,4,9,10,104.92,1
USR_008691,292,0,2,65,10,158.03,0
USR_008692,267,0,1,10,10,136.4,1
USR_008693,81,1,3,23,25,138.92,1
USR_008694,338,0,3,19,15,124.42,1
USR_008695,485,0,5,7,10,96.15,1
USR_008696,79,1,1,21,15,156.01,1
USR_008697,163,1,2,2,20,124.64,1
USR_008698,467,0,4,3,15,178.74,0
USR_008699,134,1,3,13,10,99.61,1
USR_008700,157,1,3,17,10,158.58,1
USR_008701,166,1,2,14,20,178.37,1
USR_008702,350,0,2,9,30,60.39,1
USR_008703,533,0,3,2,20,122.38,1
USR_008704,733,0,1,6,30,112.56,0
USR_008705,506,0,3,13,25,150.68,0
USR_008706,246,0,1,3,10,106.08,1
USR_008707,396,0,4,14,25,188.03,1
USR_008708,74,1,3,3,10,96.22,0
USR_008709,983,0,3,1,15,79.4,0
USR_008710,123,1,3,5,15,65.93,1
USR_008711,374,0,4,4,20,94.11,1
USR_008712,278,0,3,23,20,88.55,1
USR_008713,66,1,2,9,10,131.53,0
USR_008714,123,1,3,0,25,81.36,1
USR_008715,557,0,3,23,10,97.6,0
USR_008716,222,0,2,4,30,155.27,1
USR_008717,105,1,2,11,30,145.03,1
USR_008718,195,1,4,10,20,107.88,0
USR_008719,105,1,5,49,20,86.23,1
USR_008720,155,1,2,4,30,156.66,1
USR_008721,51,1,2,2,10,11.18,1
USR_008722,246,0,4,4,20,200.22,0
USR_008723,276,0,5,12,15,82.3,1
USR_008724,157,1,4,3,10,125.01,1
USR_008725,555,0,3,5,10,188.14,0
USR_008726,165,1,2,15,20,61.55,1
USR_008727,222,0,1,1,10,96.04,1
USR_008728,149,1,3,40,15,101.08,1
USR_008729,179,1,4,10,10,149.6,1
USR_008730,408,0,4,9,15,115.93,0
USR_008731,76,1,2,6,20,158.82,1
USR_008732,335,0,1,3,15,71.44,1
USR_008733,133,1,3,9,25,123.04,1
USR_008734,80,1,6,9,15,127.82,1
USR_008735,184,1,3,0,10,78.85,0
USR_008736,372,0,1,26,25,131.96,1
USR_008737,181,1,2,24,15,157.02,0
USR_008738,109,1,3,8,25,154.34,1
USR_008739,810,0,2,5,10,103.78,1
USR_008740,303,0,2,9,20,67.43,1
USR_008741,253,0,2,3,10,49.97,0
USR_008742,364,0,3,0,10,138.84,1
USR_008743,392,0,1,6,30,134.52,1
USR_008744,164,1,3,0,10,119.85,0
USR_008745,448,0,3,0,15,148.06,0
USR_008746,63,1,1,0,10,83.99,1
USR_008747,380,0,3,29,15,10.0,0
USR_008748,173,1,5,2,10,136.08,1
USR_008749,568,0,1,4,20,184.56,1
USR_008750,163,1,2,9,10,26.39,1
USR_008751,497,0,3,10,15,87.0,1
USR_008752,310,0,4,1,10,170.62,0
USR_008753,435,0,6,33,10,262.08,0
USR_008754,258,0,2,3,15,85.56,1
USR_008755,43,1,1,40,15,77.1,1
USR_008756,539,0,5,4,15,166.8,1
USR_008757,564,0,1,0,20,22.9,1
USR_008758,187,1,2,49,10,119.28,0
USR_008759,138,1,4,9,15,180.15,1
USR_008760,461,0,1,29,15,105.08,1
USR_008761,307,0,2,18,15,176.99,1
USR_008762,216,0,3,2,10,121.14,1
USR_008763,351,0,5,26,20,145.42,1
USR_008764,186,1,4,0,20,72.19,1
USR_008765,558,0,2,9,20,107.68,0
USR_008766,199,1,2,4,15,134.23,1
USR_008767,461,0,2,6,10,161.01,0
USR_008768,257,0,3,19,30,117.93,1
USR_008769,322,0,3,16,20,74.11,1
USR_008770,793,0,6,8,30,142.24,0
USR_008771,167,1,2,0,10,59.53,1
USR_008772,440,0,4,0,20,127.66,1
USR_008773,673,0,5,16,10,127.05,0
USR_008774,429,0,1,41,25,139.49,1
USR_008775,580,0,4,26,15,111.92,0
USR_008776,278,0,2,1,15,165.48,1
USR_008777,412,0,3,1,30,160.03,1
USR_008778,496,0,4,13,15,166.63,1
USR_008779,253,0,4,15,20,192.58,1
USR_008780,122,1,3,13,10,130.74,1
USR_008781,104,1,2,30,15,137.06,1
USR_008782,734,0,3,3,10,233.25,0
USR_008783,655,0,4,2,10,83.58,0
USR_008784,141,1,4,34,20,101.71,1
USR_008785,580,0,1,17,10,160.7,0
USR_008786,353,0,2,17,10,150.76,0
USR_008787,260,0,3,5,25,101.01,1
USR_008788,137,1,3,13,15,157.65,0
USR_008789,232,0,1,18,15,120.78,1
USR_008790,114,1,4,12,25,165.83,1
USR_008791,202,0,2,18,15,131.66,1
USR_008792,112,1,2,12,25,88.54,1
USR_008793,71,1,6,56,15,105.91,1
USR_008794,590,0,4,9,30,198.93,0
USR_008795,221,0,2,0,30,86.02,1
USR_008796,330,0,4,2,25,113.31,1
USR_008797,160,1,1,46,10,145.75,1
USR_008798,212,0,4,8,20,55.92,1
USR_008799,108,1,2,1,25,142.94,1
USR_008800,738,0,3,2,15,10.0,0
USR_008801,475,0,3,0,10,67.27,0
USR_008802,157,1,5,3,10,133.87,1
USR_008803,108,1,4,60,15,134.77,1
USR_008804,66,1,4,5,10,139.43,1
USR_008805,277,0,3,4,20,111.82,0
USR_008806,434,0,3,15,15,138.25,0
USR_008807,403,0,5,15,10,145.36,0
USR_008808,177,1,5,48,20,131.25,0
USR_008809,211,0,2,18,10,93.73,1
USR_008810,105,1,2,1,20,105.92,1
USR_008811,122,1,2,59,30,83.17,1
USR_008812,589,0,2,19,20,87.5,0
USR_008813,44,1,3,4,15,125.3,1
USR_008814,37,1,3,4,30,130.6,1
USR_008815,141,1,2,45,15,141.63,1
USR_008816,732,0,4,2,15,42.64,1
USR_008817,256,0,1,3,15,197.83,1
USR_008818,1101,0,2,6,10,112.55,0
USR_008819,192,1,1,15,10,36.62,1
USR_008820,413,0,3,7,25,52.31,0
USR_008821,535,0,3,5,10,140.7,1
USR_008822,973,0,4,4,15,155.07,0
USR_008823,152,1,2,1,20,76.14,0
USR_008824,253,0,3,11,10,162.18,0
USR_008825,217,0,1,4,25,221.94,1
USR_008826,438,0,4,5,25,72.12,1
USR_008827,680,0,3,0,10,25.68,0
USR_008828,678,0,3,10,15,82.87,0
USR_008829,149,1,2,16,15,100.03,1
USR_008830,123,1,1,36,15,147.81,1
USR_008831,405,0,2,3,15,119.16,0
USR_008832,93,1,2,35,10,201.45,1
USR_008833,445,0,3,6,20,136.93,0
